word,frequency
confine,8.32e-06
confined,6.610000000000001e-05
confinement,2.88e-05
confirm,0.00025100000000000003
confirmand,0.0
confirmation,0.00012
confirmatory,1.82e-06
confirmed,0.000468
confiscable,0.0
confiscate,8.51e-06
confiscatory,3.89e-07
confiture,1.12e-07
conflagrant,0.0
conflagration,3.72e-06
conflation,2.51e-06
conflict,0.000437
confluence,1.32e-05
confluent,1.48e-06
conflux,3.24e-07
confocal,1.6999999999999998e-06
conform,3.3900000000000004e-05
conformable,7.939999999999999e-07
conformal,3.55e-06
conformance,3.24e-06
conformation,7.08e-06
conformist,3.55e-06
conformity,1.5799999999999998e-05
confound,4.47e-06
confounded,6.61e-06
confraternity,9.33e-07
confrere,0.0
confront,6.31e-05
confuse,4.68e-05
confusion,0.000155
confutation,1.62e-07
confute,1.17e-07
cong.,1.74e-05
conga,4.68e-06
congeal,6.76e-07
congelation,0.0
congener,4.68e-07
congeneric,2.24e-07
congenial,3.72e-06
congenital,1.95e-05
conger,3.4700000000000002e-06
conger eel,2.88e-08
congeries,1.3200000000000002e-07
congest,3.02e-07
congius,0.0
conglobate,0.0
conglomerate,2.45e-05
conglomeration,1.91e-06
conglutinate,0.0
congo eel,1.3e-07
congo snake,4.2200000000000005e-07
congou,0.0
congratulant,0.0
congratulate,3.89e-05
congratulation,5.37e-06
congratulatory,5.37e-06
congregate,8.32e-06
congregation,6.610000000000001e-05
congregational,1.15e-05
congress,0.000794
congressional,0.000155
congressman,7.24e-05
congresswoman,8.32e-06
congruence,2.75e-06
congruency,3.89e-07
congruent,4.9e-06
congruity,3.1599999999999997e-07
congruous,4.1700000000000004e-07
conic,2.6300000000000002e-06
conic projection,2.52e-08
conic section,2.62e-08
conics,5.009999999999999e-07
conidiophore,0.0
conidium,0.0
conifer,3.89e-06
coniferous,3.4700000000000002e-06
coniine,1.26e-07
coniology,0.0
conium,1.86e-07
conj.,3.8e-07
conjectural,1.0500000000000001e-06
conjecture,2.2400000000000002e-05
conjoin,3.55e-07
conjoined,5.8899999999999995e-06
conjoint,8.51e-07
conjugal,4.47e-06
conjugate,7.24e-06
conjugated,6.03e-06
conjugated protein,5.92e-08
conjugation,5.5e-06
conjunct,2.45e-06
conjunction,8.51e-05
conjunctiva,9.119999999999999e-07
conjunctive,9.33e-07
conjunctivitis,2.4e-06
conjuncture,5.250000000000001e-07
conjuration,7.08e-07
conjure,1.26e-05
conjure up,1.2600000000000002e-07
conjurer,1.7399999999999999e-06
conk,7.76e-07
conk out,7.76e-09
conker,1.0700000000000001e-06
conn,2.4e-05
connate,3.09e-07
connatural,0.0
connect,0.00024
connected,0.000479
connecting rod,7.060000000000001e-07
connection,0.000575
connective,1.02e-05
connective tissue,9.760000000000001e-08
conning tower,4.2100000000000006e-08
conniption,4.57e-07
connivance,1.4499999999999999e-06
connive,4.37e-07
connivent,0.0
connoisseur,7.76e-06
connotation,8.71e-06
connotative,3.89e-07
connote,9.33e-07
connubial,4.1700000000000004e-07
conoid,1.9499999999999999e-07
conoscenti,0.0
conquer,5.89e-05
conqueror,1.62e-05
conquest,5.89e-05
conquian,0.0
conquistador,1.66e-06
cons,5.75e-05
cons.,5.75e-05
consanguineous,4.9e-07
consanguinity,9.55e-07
conscience,9.120000000000001e-05
conscience clause,4.72e-07
conscience money,8.93e-07
conscience-stricken,2.43e-07
conscientious,1.74e-05
conscientious objector,2.8400000000000003e-08
conscionable,1.38e-07
conscious,0.00015099999999999998
consciousness,0.000135
conscript,2.9499999999999997e-06
conscript fathers,2.88e-08
conscription,9.77e-06
consecrate,2.6300000000000002e-06
consecration,7.589999999999999e-06
consecution,0.0
consecutive,0.00015099999999999998
consensual,1.74e-05
consensus,0.000126
consensus gentium,9.480000000000001e-09
consent,0.000229
consentaneous,0.0
consentient,0.0
consequence,0.000117
consequent,1.05e-05
consequential,1.07e-05
consequently,8.71e-05
conservancy,1.1200000000000001e-05
conservation,0.000214
conservation of charge,1.77e-06
conservation of energy,1.9000000000000002e-06
conservation of mass,1.6600000000000002e-06
conservationist,5.01e-06
conservatism,2.63e-05
conservative,0.000407
conservatoire,2.51e-06
conservator,4.07e-06
conservatory,1.9999999999999998e-05
conserve,2.34e-05
consider,0.000977
considerable,0.000178
considerate,1.9999999999999998e-05
consideration,0.000191
considered,0.0012000000000000001
considering,0.000437
consign,2.88e-06
consignee,5.89e-07
consignment,9.999999999999999e-06
consignor,1.91e-06
consist,8.71e-05
consistence,6.76e-07
consistency,9.769999999999999e-05
consistent,0.00030199999999999997
consistory,2.1400000000000003e-06
consociate,0.0
consol,1.55e-06
consolation,3.4699999999999996e-05
consolation prize,3.18e-07
consolatory,3.47e-07
console,0.00012
console table,1.0900000000000002e-06
consolidate,2.9500000000000002e-05
consolidated school,6.520000000000001e-07
consolidation,5.13e-05
consols,3.47e-07
consolute,0.0
consonance,1.17e-06
consonant,1.23e-05
consonantal,7.939999999999999e-07
consort,1.5799999999999998e-05
consortium,4.79e-05
conspecific,8.32e-07
conspectus,2.88e-07
conspicuous,2.2400000000000002e-05
conspicuous consumption,2.04e-07
conspiracy,0.00018199999999999998
conspire,6.460000000000001e-06
constable,6.170000000000001e-05
constabulary,9.33e-06
constancy,2.88e-06
constant,0.00034700000000000003
constantan,0.0
constellate,0.0
constellation,2.34e-05
consternate,0.0
consternation,6.460000000000001e-06
constipate,1.17e-07
constipation,1.32e-05
constituency,4.9e-05
constituent,3.8e-05
constitute,7.08e-05
constitution,0.00036300000000000004
constitutional,0.000214
constitutional monarchy,3.84e-07
constitutional psychology,1.04e-06
constitutionalism,2.1400000000000003e-06
constitutionality,8.71e-06
constitutionally,1.26e-05
constitutive,4.5699999999999994e-06
constr.,4.57e-07
constrain,6.61e-06
constrained,2.57e-05
constraint,1.91e-05
constrict,2.1400000000000003e-06
constriction,3.72e-06
constrictive,7.59e-07
constrictor,2.45e-06
constringe,0.0
constringent,0.0
construct,9.55e-05
construction,0.000933
constructionist,6.459999999999999e-07
constructive,6.03e-05
constructivism,2.2399999999999997e-06
construe,2.09e-06
consubstantial,3.55e-07
consubstantiate,0.0
consubstantiation,1.23e-07
consuetude,0.0
consuetudinary,0.0
consul,3.98e-05
consul general,3.93e-07
consular agent,1.89e-07
consulate,3.63e-05
consult,7.41e-05
consultant,0.000135
consultation,0.00010499999999999999
consultative,1.32e-05
consumable,3.89e-06
consume,7.59e-05
consumedly,0.0
consumer,0.00036300000000000004
consumer credit,2.66e-06
consumer goods,1.9000000000000002e-06
consumer price index,1.6600000000000002e-06
consumerism,9.55e-06
consummate,1.1e-05
consummation,3.3099999999999996e-06
consumption,0.000224
consumptive,1.0700000000000001e-06
cont.,1.8599999999999998e-05
contact,0.000977
contact lens,1.28e-06
contact print,2.56e-06
contact printing,1.59e-06
contactor,9.33e-07
contagion,1.07e-05
contagious,3.8e-05
contagium,0.0
contain,0.00031600000000000004
container,0.000107
container ship,9.520000000000001e-07
containerize,0.0
containment,2.9500000000000002e-05
contaminant,4.17e-06
contaminate,6.76e-06
contamination,5.0100000000000005e-05
contango,4.27e-07
contd.,8.51e-07
conte,1.51e-05
contemn,0.0
contemp.,5.62e-07
contemplate,2.57e-05
contemplation,1.41e-05
contemplative,7.76e-06
contemporaneous,6.92e-06
contemporary,0.000309
contemporize,0.0
contempt,5.4999999999999995e-05
contemptible,3.55e-06
contemptuous,4.3700000000000005e-06
contend,3.63e-05
content,0.001
contented,9.12e-06
contention,5.3700000000000004e-05
contentious,2.04e-05
contentment,1.1200000000000001e-05
conterminous,3.31e-07
contest,0.000339
contestant,3.02e-05
contestation,8.51e-07
context,0.000427
contextual,1.38e-05
contexture,0.0
contiguity,6.03e-07
contiguous,1.48e-05
continence,1.2599999999999998e-06
continent,0.000117
continental,0.00010499999999999999
continental breakfast,8.33e-07
continental divide,5.84e-07
continental drift,4.0500000000000004e-07
continental shelf,5.24e-07
contingence,0.0
contingency,2.7499999999999998e-05
contingent,4.9e-05
continual,2.2400000000000002e-05
continually,8.13e-05
continuance,5.37e-06
continuant,1.74e-07
continuate,0.0
continuation,5.13e-05
continuation school,5.079999999999999e-07
continuative,1.35e-07
continuator,2.1399999999999998e-07
continue,0.0012000000000000001
continued fraction,8.29e-07
continuity,5.89e-05
continuity girl,5.75e-07
continuo,1.82e-06
continuous,0.000162
continuous spectrum,8.58e-07
continuous waves,9.59e-07
continuum,2.63e-05
conto,4.07e-07
contort,1.0700000000000001e-06
contorted,3.55e-06
contortion,1.02e-06
contortionist,1.62e-06
contortive,0.0
contour,2.34e-05
contour feather,1.59e-07
contour interval,1.6800000000000002e-07
contour line,2.3300000000000003e-07
contour map,2.2500000000000002e-07
contour sheet,2.1399999999999998e-07
contr.,1.62e-06
contra,2.04e-05
contra-,2.04e-07
contraband,1.32e-05
contrabandist,0.0
contrabass,3.8e-07
contrabassoon,0.0
contraception,1.82e-05
contraceptive,1.2899999999999998e-05
contract,0.000871
contract bridge,3.5100000000000003e-06
contracted,7.76e-05
contractile,1.38e-06
contraction,2.88e-05
contractive,1.55e-07
contractor,0.00012
contractual,2.69e-05
contracture,9.77e-07
contradance,0.0
contradict,2.2400000000000002e-05
contradiction,2.82e-05
contradictory,3.02e-05
contradistinction,5.009999999999999e-07
contradistinguish,0.0
contrail,7.76e-07
contraindicate,0.0
contralto,1.4499999999999999e-06
contraoctave,0.0
contrapose,0.0
contraposition,1.5799999999999999e-07
contrapositive,2.95e-07
contraption,6.61e-06
contrapuntal,1.35e-06
contrapuntist,0.0
contrariety,1.9499999999999999e-07
contrarily,9.77e-07
contrarious,0.0
contrariwise,4.9e-07
contrary,0.00014800000000000002
contrast,0.000288
contrastive,1.1e-06
contrasty,3.09e-07
contravallation,0.0
contravene,2e-06
contravention,4.68e-06
contrayerva,0.0
contrecoup,0.0
contredanse,0.0
contretemps,5.62e-07
contrib.,8.91e-07
contribute,0.000219
contribution,0.000219
contributor,5.2499999999999995e-05
contributory,4.9e-06
contributory negligence,4.4100000000000004e-08
contrite,3.02e-06
contrition,4.17e-06
contrivance,1.91e-06
contrive,1.51e-06
contrived,1.41e-05
control,0.0025099999999999996
control account,9.86e-06
control board,1.03e-05
control center,9.58e-06
control chart,2.64e-06
control column,1.97e-06
control experiment,2.19e-06
control grid,1.43e-06
control panel,3.11e-06
control rod,1.3100000000000002e-06
control room,1.2400000000000002e-05
control stick,4.68e-06
control surface,5.330000000000001e-06
control tower,2.81e-06
controller,0.000135
controversial,0.00017
controversy,0.00018199999999999998
controvert,1.62e-07
contumacious,1.55e-07
contumacy,1.38e-07
contumelious,0.0
contumely,1.78e-07
contuse,0.0
contusion,2.82e-06
conundrum,9.999999999999999e-06
conurbation,9.77e-07
conure,4.07e-07
convalesce,5.13e-07
convalescence,2.4e-06
convalescent,3.98e-06
convection,1.66e-05
convector,2.45e-07
convenance,0.0
convene,1.1e-05
convenience,0.00010499999999999999
convenient,0.000141
convent,3.02e-05
conventicle,2e-07
convention,0.00031600000000000004
conventional,0.000178
conventionalism,2.1399999999999998e-07
conventionality,4.9e-07
conventionalize,0.0
conventioneer,0.0
conventioner,0.0
conventual,7.76e-07
converge,1.7e-05
convergence,2.88e-05
convergent,6.31e-06
conversable,1.0999999999999999e-07
conversant,2.45e-06
conversation,0.000562
conversation piece,3.7200000000000004e-06
conversational,1.2899999999999998e-05
conversationalist,2.1899999999999998e-06
conversazione,2.57e-07
converse,3.02e-05
conversion,0.000174
convert,0.000129
converted,0.000162
converter,2.57e-05
convertible,3.5499999999999996e-05
convertiplane,0.0
convertite,0.0
convex,1.82e-05
convexity,1.29e-06
convexo-concave,0.0
convexo-convex,0.0
convey,6.759999999999999e-05
conveyance,6.17e-06
conveyancer,8.129999999999999e-07
conveyancing,2.88e-06
conveyor,1.91e-05
conveyor belt,1.78e-07
convict,3.63e-05
conviction,0.000138
convince,0.00018199999999999998
convincing,9.33e-05
convivial,2.45e-06
convocation,7.76e-06
convoke,4.1700000000000004e-07
convolute,2.82e-07
convoluted,1.1200000000000001e-05
convolution,2.9499999999999997e-06
convolve,0.0
convolvulaceous,0.0
convolvulus,5.250000000000001e-07
convoy,5.13e-05
convulsant,2.63e-07
convulse,7.939999999999999e-07
convulsion,1.38e-06
convulsive,1.55e-06
cony,6.459999999999999e-07
coo,1.9999999999999998e-05
cooee,5.62e-07
cook,0.000447
cook up,4.39e-06
cook-general,3.88e-06
cookbook,2.29e-05
cooker,2.1900000000000004e-05
cookery,1.32e-05
cookhouse,6.61e-07
cookie,0.000117
cooking,0.000282
cookout,3.0899999999999996e-06
cookshop,1.26e-07
cookstove,2.0899999999999998e-07
cooky,8.51e-07
cool,0.0014100000000000002
coolant,1.55e-05
cooler,9.120000000000001e-05
coolie,2.29e-06
cooling-off period,1.06e-06
coolish,1.26e-07
coolth,0.0
coom,1.9499999999999999e-07
coomb,1.23e-07
coon,1.17e-05
coon's age,2.6300000000000002e-09
cooncan,0.0
coonhound,4.37e-07
coonskin,3.8e-07
coontie,0.0
coop,2.57e-05
coop.,2.57e-05
cooper,0.00018199999999999998
cooperage,7.24e-07
cooperate,6.170000000000001e-05
cooperation,0.0002
cooperative,7.24e-05
cooperative society,6.91e-07
coopery,0.0
coordinate,6.610000000000001e-05
coordinating conjunction,2.67e-07
coordination,7.94e-05
coot,3.1600000000000002e-06
cootch,0.0
cootie,9.55e-07
cop,0.000234
cop out,2.3200000000000002e-06
copacetic,5.37e-07
copaiba,1.41e-07
copal,5.75e-07
copalite,0.0
copalm,0.0
coparcenary,0.0
coparcener,0.0
copartner,0.0
cope,0.00010999999999999999
copeck,0.0
copepod,7.939999999999999e-07
coper,2.45e-07
copestone,0.0
copier,4.68e-06
copilot,2.9499999999999997e-06
coping,5.0100000000000005e-05
coping saw,4.9e-07
coping stone,4.6399999999999997e-07
copious,1.26e-05
coplanar,7.939999999999999e-07
copolymer,3.3099999999999996e-06
copolymerize,0.0
copper,0.00018600000000000002
copper pyrites,3.7100000000000002e-09
copperas,8.129999999999999e-07
copperhead,1.91e-06
copperplate,7.41e-07
coppersmith,4.57e-07
coppery,1.2599999999999998e-06
coppice,1.48e-06
copra,1.41e-06
copro-,1.07e-09
coprolalia,1.26e-07
coprolite,2.45e-07
coprology,0.0
coprophagous,0.0
coprophilia,1.1500000000000001e-07
coprophilous,0.0
copse,2.1899999999999998e-06
copter,2.88e-06
copula,1.86e-06
copulate,1.51e-06
copulation,3.4700000000000002e-06
copulative,2.04e-07
copy,0.000589
copy desk,1.85e-06
copy editor,2.4400000000000004e-06
copy paper,3.92e-06
copy-edit,1.4900000000000001e-06
copybook,5.75e-07
copyboy,0.0
copycat,8.32e-06
copyhold,2.51e-07
copyholder,0.0
copyist,1.48e-06
copyread,0.0
copyreader,0.0
copyright,0.000174
copywriter,3.24e-06
coq au vin,2.9800000000000002e-08
coquelicot,0.0
coquet,3.55e-07
coquetry,3.39e-07
coquette,1.4499999999999999e-06
coquilla nut,0.0
coquillage,0.0
coquille,6.76e-07
coquina,4.9e-07
coquito,1.48e-07
cor anglais,2.59e-08
cor.,2.09e-05
coraciiform,0.0
coracle,5.37e-07
coracoid,6.459999999999999e-07
coral,7.24e-05
coral reef,3.5000000000000004e-07
coral snake,5.079999999999999e-07
coral tree,6.57e-07
coralline,6.03e-07
corallite,0.0
coralloid,0.0
coranto,0.0
corban,4.57e-07
corbeil,3.8e-07
corbel,6.459999999999999e-07
corbicula,1.74e-07
corbie,3.02e-07
corbie gable,2.95e-09
cord,9.55e-05
cordage,8.71e-07
cordate,8.51e-07
corded,2.57e-06
cordial,1.26e-05
cordiality,8.51e-07
cordierite,1.86e-07
cordiform,0.0
cordillera,3.02e-06
cording,8.32e-07
cordite,1.0700000000000001e-06
cordless,5.37e-06
cordoba,6.03e-06
cordon,1.38e-05
cordon bleu,5.190000000000001e-08
cordon sanitaire,4.840000000000001e-09
cordovan,5.89e-07
cords,2.2400000000000002e-05
corduroy,3.8e-06
corduroy road,3.79e-08
corduroys,4.9e-07
cordwain,0.0
cordwainer,4.37e-07
cordwood,5.75e-07
core,0.0005369999999999999
corelation,0.0
corelative,0.0
coreligionist,0.0
coremaker,0.0
coreopsis,4.57e-07
corespondent,2.4e-07
corf,2.0899999999999998e-07
corgi,6.76e-06
coriaceous,4.47e-07
coriander,8.910000000000001e-06
corium,4.47e-07
cork,5.13e-05
cork cambium,8e-09
cork oak,3.83e-07
corkage,3.24e-07
corkboard,3.8e-07
corked,1.6999999999999998e-06
corker,3.89e-06
corking,7.08e-07
corkscrew,5.13e-06
corkwood,0.0
corky,3.8e-06
corm,6.459999999999999e-07
cormophyte,0.0
cormorant,2.1899999999999998e-06
corn,0.000155
corn borer,3.32e-08
corn bread,1.04e-06
corn dodger,1.6300000000000002e-07
corn earworm,1.43e-08
corn flour,6.08e-07
corn lily,5.660000000000001e-07
corn marigold,5.43e-08
corn meal,1.0200000000000002e-06
corn oil,1.3800000000000001e-06
corn picker,9.190000000000001e-08
corn pone,1.43e-08
corn poppy,3.11e-07
corn rose,1.25e-06
corn salad,7.39e-07
corn shock,1.01e-06
corn shuck,2.3100000000000002e-08
corn silk,7.03e-07
corn smut,7.07e-08
corn snow,1.1600000000000001e-06
corn sugar,1.17e-06
corn syrup,4.2e-07
corn whiskey,4.34e-07
cornaceous,0.0
corncob,7.08e-07
corncob pipe,7.05e-09
corncrib,1.0699999999999999e-07
cornea,8.51e-06
corned,4.27e-06
cornel,2.2399999999999997e-06
cornelian,2.82e-07
cornemuse,0.0
corneous,1.23e-07
corner,0.000562
cornered,1.51e-05
cornerstone,2.45e-05
cornerwise,0.0
cornet,6.460000000000001e-06
cornetcy,0.0
cornetist,1.5799999999999999e-07
cornett,7.76e-07
cornfield,3.39e-06
cornflakes,2.9499999999999997e-06
cornflower,1.41e-06
cornhusk,0.0
cornhusking,0.0
cornice,4.27e-06
corniculate,0.0
cornstalk,4.37e-07
cornstarch,3.1600000000000002e-06
cornu,8.91e-07
cornucopia,3.63e-06
cornute,0.0
cornuted,0.0
corny,1.7e-05
corody,0.0
corolla,1.41e-05
corollaceous,0.0
corollary,5.5e-06
corona,2.63e-05
corona discharge,2.0099999999999999e-07
coronach,0.0
coronagraph,2.88e-07
coronal,4.5699999999999994e-06
coronal suture,3.18e-08
coronary,2.57e-05
coronary insufficiency,4.1100000000000004e-08
coronary thrombosis,5.65e-08
coronation,2.82e-05
coroner,2.69e-05
coronet,3.4700000000000002e-06
coroneted,0.0
coronograph,0.0
corp.,0.00018600000000000002
corpora,2.29e-06
corporal,4.47e-05
corporal punishment,3.7100000000000003e-07
corporate,0.000437
corporation,0.00038899999999999997
corporative,3.98e-07
corporator,4.37e-07
corporeal,4.27e-06
corporeity,0.0
corposant,0.0
corps,0.00018600000000000002
corps de ballet,5.820000000000001e-07
corps diplomatique,4.26e-09
corpse,5.75e-05
corpsman,1.91e-06
corpulence,3.1599999999999997e-07
corpulent,1.38e-06
corpus,4.37e-05
corpus callosum,1.17e-08
corpus delicti,3.86e-09
corpus juris,5.0800000000000005e-08
corpus luteum,6.51e-09
corpus striatum,2.43e-08
corpuscle,3.72e-07
corpuscular theory,4.670000000000001e-09
corr.,4.47e-06
corrade,0.0
corral,1.15e-05
corrasion,0.0
correct,0.0006169999999999999
correction,8.91e-05
correctitude,0.0
corrective,1.95e-05
correl.,0.0
correlate,1.5799999999999998e-05
correlation,7.24e-05
correlation coefficient,1.83e-07
correlative,1.4499999999999999e-06
correlative conjunction,1.4200000000000001e-08
correspond,3.1599999999999996e-05
correspondence,7.08e-05
correspondence principle,5.35e-07
correspondence school,6.98e-07
correspondent,7.24e-05
corrida,4.79e-07
corridor,7.59e-05
corrie,6.17e-06
corrigendum,4.07e-07
corrigible,0.0
corrival,0.0
corroborant,0.0
corroborate,8.32e-06
corroboration,5.01e-06
corroboree,3.31e-07
corrode,2.51e-06
corrody,0.0
corrosion,3.02e-05
corrosive,1.2899999999999998e-05
corrosive sublimate,9.280000000000001e-09
corrugate,0.0
corrugated iron,1.38e-07
corrugated paper,1.4e-07
corrugation,3.47e-07
corrupt,0.000138
corruptible,1.41e-06
